c,v,clauses_vars_ratio,vars_clauses_ratio,vcg_var_mean,vcg_var_coeff,vcg_var_min,vcg_var_max,vcg_var_entropy,vcg_clause_mean,vcg_clause_coeff,vcg_clause_min,vcg_clause_max,vcg_clause_entropy,vg_mean,vg_coeff,vg_min,vg_max,pnc_ratio_mean,pnc_ratio_coeff,pnc_ratio_min,pnc_ratio_max,pnc_ratio_entropy,pnv_ratio_mean,pnv_ratio_coeff,pnv_ratio_min,pnv_ratio_max,pnv_ratio_entropy,pnv_ratio_stdev,binary_ratio,ternary_ratio,ternary+,hc_fraction,hc_var_mean,hc_var_coeff,hc_var_min,hc_var_max,hc_var_entropy,file_name,satzilla_base_t
101038,6076,16.629032258064516,0.06013579049466537,0.0003961301049940329,0.9343612420253247,7.917813100021775e-05,0.0014944872226291099,1.3220728569602982,0.0003961301049940329,0.6919643613169646,0.0003291639236339697,0.008064516129032258,0.3271683611058537,0.00035342818958564935,0.7154924912409918,0.00011876719650032661,0.0010194184366278034,0.7868227795482887,0.4997356653801132,0.0,1.0,0.7728795046264516,0.641550486055584,0.4358822352788773,0.0,0.9285714285714286,1.2496578791492676,0.27964045990615816,0.9165858389912707,0.0024248302618816685,0.9190106692531523,0.9194956353055286,0.00030362259105325433,0.7558447833151246,5.9383598250163307e-05,0.0005740414497515786,1.4077436193786828,00a62eb89afbf27e1addf8f5c437da9b,2.631659507751465
229514,58277,3.9383290148772243,0.25391479386878363,3.6876872012166174e-05,1.2876997051083656,3.491559155740996e-06,0.0006913287128367172,2.6371642280921077,3.6876872012166174e-05,0.5242889228682359,1.431864717421498e-05,0.00017182376609057977,0.9918371888230946,3.55731179540695e-05,1.365614622218727,3.491559155740996e-06,0.0006878371536809762,0.2715197875298083,1.3852294963404503,0.0,1.0,1.2775893244437664,0.22216160155077494,0.8903369100966647,0.0,1.0,2.335646069065653,0.19779867386684336,0.6947259998952532,0.20801661982158132,0.9027426197168346,0.7799619420052024,2.5483497383673747e-05,1.0452339020385748,3.491559155740996e-06,0.00034915591557409964,2.4498329382584023,00a981f385cd209d41e1efa1f5f29bac,8.378350257873535
42912,14685,2.922165474974464,0.34221196868008946,0.0001586935492285066,1.688311659191232,2.3279634975323588e-05,0.003096191451718037,0.5704351756478007,0.0001586935492285066,0.20206880295292173,6.80133306128001e-05,0.00020403999183840033,0.6369955095270564,0.0001342371333606334,1.9951361189358763,4.6559269950647176e-05,0.0030729118167427136,0.7860523946984511,0.47776263539243985,0.0,1.0,0.7436940014630429,0.18739229231157606,0.23408237466416176,0.0,1.0,0.47392686157839686,0.043865232778054465,0.6666356271533662,0.3333178135766831,0.9999534407300493,0.6770881832572865,9.280662477580031e-05,1.468964461274226,2.3279634975323588e-05,0.001583015178322004,0.5595070998102765,00b9b467c26540853360491401da61a5,1.2630281448364258
3875,249,15.562248995983936,0.06425806451612903,0.0018857119963514785,1.8849451027551267,0.0,0.02864101315148563,1.4513610193435835,0.0018857119963514787,0.34640070280915214,0.0006184291898577613,0.008658008658008658,0.6682035689558061,0.007047203557083054,0.7455357498172532,9.74184120798831e-05,0.029128105211885046,0.4939911898460364,0.6490688950933163,0.0,1.0,0.9945708192506792,0.23511625634364575,1.513719940637671,0.0,1.0,1.291947395272801,0.35590016559545484,0.10910862152946907,0.8355577204091573,0.9446663419386264,0.5218704335119337,0.0009168898042323691,2.1342554639025946,0.0,0.014417924987822699,1.7537070953754856,00be590675417eba2bb2585790ac392d,0.3304789066314697
774,162,4.777777777777778,0.20930232558139536,0.02079943854276326,0.5333300890193267,0.006459948320413436,0.06459948320413436,1.8765135709234504,0.02079943854276326,0.15689591830453728,0.012345679012345678,0.024691358024691357,0.7686423410912894,0.009873353111940536,0.5699473219395993,0.00516795865633075,0.04780361757105943,0.43195521102497847,0.758231059593675,0.0,1.0,1.2912222701753753,0.004938271604938271,5.0990195135927845,0.0,0.19999999999999996,0.22446329851517965,0.025180343277001402,0.023255813953488372,0.5839793281653747,0.6072351421188631,0.41214470284237725,0.00815867547133697,0.5887128729055823,0.0012919896640826874,0.03617571059431524,2.473272476759371,00d239e486137a4f7264adb4fb57d5ae,0.023807525634765625
386925,279446,1.3846145588056369,0.7222226529689216,8.349632630252955e-06,0.4232411102946056,5.1688668810023465e-06,1.8091034083508212e-05,1.311465334856749,8.349632630252957e-06,0.20203263473284622,3.57841926907208e-06,1.073525780721624e-05,0.6365483590280306,1.1132855837919171e-05,0.29342230021047166,5.1688668810023465e-06,1.8091034083508212e-05,0.6666614977997857,0.6455038973493706,0.0,1.0,0.9338312337475537,0.18021970812708435,0.8497111136248483,0.0,0.5,1.118998153079177,0.15313468888980997,0.6666649437110397,0.33333247185551984,0.9999974155665595,0.7222199249480529,5.3675919108624275e-06,0.6666648955849316,0.0,1.550660064300704e-05,1.1193140381962903,00e289099ea9bcef6a056a8c8ba8a3c0,14.196919679641724
672,280,2.4,0.4166666666666667,0.008928571428571428,0,0.008928571428571428,0.008928571428571428,0.0,0.008928571428571428,0.447213595499958,0.007142857142857143,0.017857142857142856,0.45056120886630463,0.017857142857142856,0,0.017857142857142856,0.017857142857142856,0.4785714285714286,0.9811848424012906,0.0,1.0,1.1165693317176673,0.3333333333333333,1.6652920533719444e-16,0.33333333333333326,0.33333333333333337,0.0,5.550973511239814e-17,0.8333333333333334,0.0,0.8333333333333334,0.6607142857142857,0.00507015306122449,0.3417319388970146,0.0,0.008928571428571428,1.3775124450464409,00ec2992d59f85705eb8e1f4f1e01b3d,0.02129817008972168
16661,5600,2.9751785714285712,0.33611427885481066,0.00041939259348178383,0.3289209295406051,0.00024008162775343615,0.0019206530220274892,1.350624042643377,0.00041939259348178383,0.30123575490025867,0.00035714285714285714,0.0125,0.6446044139506714,0.0004051163109743027,1.1202181983977566,0.00018006122081507713,0.004261448892623492,0.4965705482721268,0.8833125852329229,0.0,1.0,1.0819907818418506,0.15438117204923926,0.27588775224777756,0.0,0.19999999999999996,1.3300461299359445,0.04259187454604204,0.6554228437668808,0.3445171358261809,0.9999399795930617,0.6640657823660044,0.0002682912190144649,0.3717446949723185,6.002040693835904e-05,0.001200408138767181,1.8013699947881845,00f2eb377986e7decbc863931680a3b2,0.489454984664917
108080,784,137.85714285714286,0.007253886010362694,0.0033424315321983716,0.004520756644655921,0.0032846039970392303,0.0033493708364174687,0.6849216809052028,0.0033424315321983716,0.2886848332833825,0.002551020408163265,0.03571428571428571,0.6740270996430109,0.0018666728349370837,0.07511992350050893,0.001461880088823094,0.0019152479644707625,0.5012852032004511,0.769223598896919,0.0,1.0,1.0479324660596838,0.5250664118136761,0.0032074634894195962,0.5195530726256983,0.5294117647058824,0.017780574600977775,0.0016841313454129202,0.39248704663212436,0.6069948186528498,0.9994818652849741,0.590321983715766,0.0018890367490445475,0.24381683602736073,0.001193560325684678,0.0025629163582531456,4.255115793297824,00f4aca773e5675f35263dcd46b15bde,2.6220791339874268
140,34,4.117647058823529,0.24285714285714285,0.09176136363636364,0.022109685537284346,0.09090909090909091,0.09659090909090909,0.42270908780599087,0.09176136363636364,0.22011926684648223,0.025,0.1,0.49854935639675113,0.0625,0,0.0625,0.0625,0.39488636363636365,0.9215094405845694,0.0,1.0,1.0405493005948254,0.2448529411764706,0.10099202234714852,0.17647058823529416,0.2941176470588236,0.5181862130502128,0.02472819370705916,0.11363636363636363,0.0,0.11363636363636363,0.3977272727272727,0.03295454545454545,0.3387393569722156,0.017045454545454544,0.05113636363636364,1.8343719702816237,00f969737ba4338bd233cd3ed249bd55,0.007927894592285156
5063,692,7.316473988439307,0.13667785897689116,0.002704413372461016,1.4540656255048248,0.0015535991714137752,0.016916968755394442,0.36641021922138695,0.002704413372461016,0.9338807577200984,0.001272264631043257,0.08396946564885496,0.03899920384031047,0.008057895617638028,0.6963941819125841,0.006387018815812187,0.02779216295529087,0.5026965669119994,0.9945847517416361,0.0,1.0,0.6946805439010006,0.7133387990598364,0.29837635425383313,0.0,0.7777777777777778,0.3414171840100946,0.21284343021128163,0.9943034697048162,0.0,0.9943034697048162,0.9956844467460728,0.0025317912423039298,1.553206463607426,0.001380977041256689,0.016744346625237355,0.36641021922138695,0107f34364dfff8ab062193b2c71b4de,0.18496179580688477
480,114,4.2105263157894735,0.2375,0.031104651162790698,0.013579124434706172,0.031007751937984496,0.03294573643410853,0.1985152433458726,0.031104651162790698,0.1891096599473668,0.008333333333333333,0.03333333333333333,0.4213535817748596,0.02131782945736434,0,0.02131782945736434,0.02131782945736434,0.3856589147286822,0.9533578497166864,0.0,1.0,1.0415358716549825,0.2482843137254902,0.05832644125063154,0.17647058823529416,0.2941176470588235,0.23034095176061326,0.014481540437963175,0.11627906976744186,0.0,0.11627906976744186,0.35271317829457366,0.009980620155038759,0.37152047179236225,0.003875968992248062,0.01937984496124031,2.015097526487435,010c9d7a6e9e6cac63f110915d9dd56e,0.017609834671020508
408116,87653,4.656041436117418,0.21477472091268168,3.0917685967449166e-05,1.6021336729043494,2.437252923484882e-06,0.0002388507865015184,2.334874492848267,3.0917685967449166e-05,0.2328047418544291,1.1256317608257635e-05,0.0004840216571550783,0.691469142544143,4.3964104243852416e-05,1.5710842253944242,4.874505846969764e-06,0.00035340167390530785,0.3718671144712705,0.7449159889937743,0.0,1.0,0.8920288788048738,0.31451881833460926,1.025190865438106,0.0,1.0,2.074651484965002,0.3224418195650285,0.2802353411422917,0.7017899185470073,0.982025259689299,0.9610697590531759,2.9418116580156605e-05,1.636874982208444,0.0,0.00023641353357803352,2.5058059980871814,01135f7a79d555bd0406f00fac22cbe2,12.065202713012695
17008,5701,2.983336256797053,0.33519520225776106,0.00040919939541874414,0.9073090754172098,0.00023514196696255364,0.008700252777614485,1.005695351562132,0.00040919939541874414,0.20207885763712907,0.00017537706068046299,0.000526131182041389,0.637108199916175,0.00031916542499240335,1.0062986486214245,0.00011757098348127682,0.006525189583210864,0.62706484039739,0.699487737640904,0.0,1.0,0.9818901205709832,0.1688537872914546,0.2787708698766558,0.0,0.5,0.9966749708054178,0.0470715171652066,0.6666274763388396,0.3333137381694198,0.9999412145082593,0.7261183939803656,0.0002655966043883421,1.136284264876536,0.00011757098348127682,0.007113044500617248,1.4629477952501808,01225987412b6f8423cc68be93385f6e,0.4785439968109131
15484,2351,6.586133560187155,0.15183415138207182,0.002912546193462419,1.139354803613077,0.0007499062617172854,0.011748531433570804,2.5364342963845448,0.0029125461934624186,0.41377811273804915,0.0004154549231408392,0.00540091400083091,2.126797154567037,0.003205613008386415,1.3117620298631232,0.0007499062617172854,0.01674790651168604,0.3244153824206318,0.8160797218044016,0.0,1.0,2.4855315884720137,0.6150450577851301,0.238068106049028,0.0,1.0,2.088540460710211,0.1464226120417209,0.02712160979877515,0.13823272090988625,0.16535433070866143,0.1325459317585302,0.00022273389486472065,2.1668856815982753,0.0,0.0033120859892513434,1.8427520188530402,013a51ccada51812061ed2d6504e23a5,1.2382071018218994
1008,432,2.3333333333333335,0.42857142857142855,0.00496031746031746,0,0.00496031746031746,0.00496031746031746,0.0,0.00496031746031746,0.16329931618554522,0.004629629629629629,0.006944444444444444,0.410116318288409,0.005952380952380952,0,0.005952380952380952,0.005952380952380952,0.5033068783068783,0.9458378529163737,0.0,1.0,0.9555585032861427,0.6,9.246998926058282e-17,0.6,0.6000000000000001,0.0,5.548199355634969e-17,0.8571428571428571,0.14285714285714285,1.0,0.7242063492063492,0.0035112617577895354,0.29885238203417297,0.0,0.00496031746031746,1.3638093879921838,0141b82b3d2a411d8c2168119e2d7452,0.028135061264038086
311932,95189,3.2769752807572305,0.3051594578305528,2.521273782376372e-05,1.0344149305997983,0.0,0.00016252131100524212,1.5147537455760078,2.521273782376372e-05,0.2694339482081913,1.0436670284712365e-05,8.349336227769892e-05,0.8475215500377734,2.3590630008435177e-05,1.0668941422257927,6.373384745303612e-06,0.0001561479262599385,0.506942209333822,0.8815042132490103,0.0,1.0,1.1491549791706825,0.19805066676669525,0.43129743798865827,0.0,1.0,1.3772318380264623,0.08541874516842117,0.6536192858622393,0.2859642134446551,0.9395834993068944,0.6922834244196236,1.6302664000989762e-05,1.1070333469960068,0.0,0.00012428100253342043,1.6705330763456345,0151bedac526ee195bc52e4134cd80e7,9.303368091583252
309978,139991,2.2142709174161195,0.45161592112988663,1.0606463425291787e-05,0.48513635047577747,5.128454976011652e-06,2.3078047392052432e-05,1.7119083568939222,1.0606463425291787e-05,0.20203239608066714,4.5456405034751425e-06,1.3636921510425426e-05,0.636545741964686,1.0956133459123566e-05,0.30906095359031566,5.128454976011652e-06,2.0513819904046608e-05,0.6068389656590107,0.7239492237351396,0.0,1.0,1.007241320526124,0.1441586102404045,0.9482803471605368,0.0,0.33333333333333337,1.3017041664926692,0.13670277696495128,0.6666683761516586,0.3333290596208533,0.999997435772512,0.7179554901392632,6.760244581874508e-06,0.5430440791648498,0.0,1.794959241604078e-05,1.684964993229467,0152d286cde406747d179c36a95c2fdc,13.150766372680664
69060,140,493.2857142857143,0.002027222704894295,0.07139961110421579,0.11487563125781679,0.047205328699681436,0.08659136982334202,1.8242972439414775,0.07139961110421579,0.014238055946576211,0.03571428571428571,0.07142857142857142,0.006581965372977974,0.0020127425427164786,0,0.0020127425427164786,0.0020127425427164786,0.2446915725456125,0.8078412208122312,0.0,1.0,1.5108368216012464,0.062451319478024514,0.4253235786101986,0.022085889570552242,0.09765886287625414,1.6094379124341005,0.026562018689322186,0.0,0.0,0.0,0.011569649580075296,0.0008212320549418725,0.1717193328238283,0.0005792064871126556,0.0011004923255140458,3.016453999086493,01657386753a1369dd286a3fee9062e4,6.813936948776245
54205,26931,2.012736251903011,0.4968360852319897,9.175754209602727e-05,2.3839496035649153,3.662534107348875e-05,0.0027285879099749116,0.12229080108779378,9.175754209602727e-05,0.20319236931307907,3.6948087936449286e-05,0.00011084426380934787,0.7083115272091121,0.00014552297443265323,2.919107561857304,3.662534107348875e-05,0.005182485761898658,0.1829435786620763,1.1135926171385,0.0,1.0,0.7804268457590354,0.016477435379661697,7.544088710221368,0.0,1.0,0.11569635452037871,0.12430723422110795,0.5116743274671746,0.4858717746809017,0.9975461021480763,0.9851117988536269,9.065736096568379e-05,2.2727425166148434,1.8312670536744375e-05,0.0024905231929972346,0.10677328356327861,0167ead7da1e981805564ca981f64bea,1.7751860618591309
36994,2601,14.222991157247213,0.07030869870789858,0.0021163808935845204,0.788367940901076,0.0,0.007217386603232957,4.738783900729179,0.0021163808935845204,0.2377462553427155,0.0007680491551459293,0.002304147465437788,0.3713565935661196,0.0011013974709200326,0.760588587326242,2.703141049899984e-05,0.0036492404173649783,0.33404516047647365,0.9199303031828522,0.0,1.0,1.241322780938608,0.19162425958235574,0.7558635398932586,0.0,1.0,2.258666197775765,0.14484179117734408,0.12223603827647726,0.0,0.12223603827647726,0.18573282153862788,0.0002865703219029914,0.7776106714707175,0.0,0.001189382061955993,3.244074989325701,017bba0f995e6d9921253e5a59521435,1.9360556602478027
8734,2943,2.967720013591573,0.3369590107625372,0.0007921997123583699,0.68209547985762,0.00011444266422522316,0.010070954451819639,0.7939963463042853,0.0007921997123583699,0.20221869671048598,0.00033955857385398983,0.0010186757215619694,0.6385159217416566,0.0006219710012240389,0.7646567857542362,0.00022888532845044633,0.008468757152666513,0.6496147096971084,0.6743159200846662,0.0,1.0,0.9461503436654798,0.15873378150166614,0.23310551219291495,0.0,1.0,0.7814919682376629,0.037001719439264134,0.6665140764476997,0.33325703822384983,0.9997711146715496,0.7491416800183108,0.0005366564322411993,0.9189961769000781,0.00011444266422522316,0.008468757152666513,1.4116391673622535,01843a0195183ca14246a88bf7bad482,0.26966285705566406
77712,10158,7.6503248670998225,0.13071340333539222,0.00027373333591871994,0.6318893604092598,0.0,0.0006809140973109867,2.8109989880053097,0.00027373333591871994,0.3681884036952879,9.224241306152569e-05,0.00046121206530762846,1.214969219164168,0.00023359021619900961,0.433056764547522,7.16751681379986e-05,0.00038226756340265915,0.5697502916781148,0.6419036393161829,0.0,1.0,1.4386666608383296,0.4320284421650502,0.7484664578011967,0.0,0.92,2.9820558206636854,0.3233587977766443,0.4267061676482183,0.34091099138703396,0.7676171590352522,0.8259607458995831,0.0001975050546800509,0.633973987072947,0.0,0.00040615928611532535,2.555398747928523,0191a0bf3412ed407ba669f8d69081ee,2.3471486568450928
68270,810,84.28395061728395,0.011864655046140326,0.002482807009929709,0.2382104536053573,0.001171817782334847,0.004438259850593233,4.031194724159545,0.002482807009929709,0.2768286813459535,0.0024691358024691358,0.037037037037037035,0.003494216478691332,0.0024681592876505233,0.23962415513826427,0.0011571700600556613,0.004423612128314047,0.5001757726673502,0.9995550598953089,0.0,1.0,0.6968080767088054,0.987476061629012,0.003248255410696815,0.975,0.9933993399339933,0.6472828262312789,0.0032075744601200197,0.999604511498462,0.0,0.999604511498462,0.765270250476051,0.0018895561740149406,0.4200426875587532,0.0005273180020506812,0.004145305405009521,4.7380797107521175,01966a0fc52b2200a13f5f835275a919,1.4046740531921387
7101,564,12.590425531914894,0.07942543303760034,0.00535435524514078,0.39511200492505383,0.0035206308970567525,0.01197014504999296,1.4063164528116352,0.00535435524514078,0.04619642600462322,0.005319148936170213,0.0070921985815602835,0.09747955784841666,0.003850221874653555,0.36026561943629243,0.0021123785382340513,0.008308688917053936,1.0,0,1.0,1.0,0.0,0.9400513229436225,0.02073793494812491,0.92,0.9764705882352941,1.3840505743535694,0.019494723183103607,0.0,0.9801436417405999,0.9801436417405999,0.9801436417405999,0.00521353000925851,0.4057845705753283,0.0033798056611744824,0.011829319814110688,1.4063164528116352,01979ca4966cc363ec3caeebd8d3fc31,0.2126758098602295
7442,1861,3.99892530897367,0.250067186240258,0.0016118921305958989,0.010925533932575632,0.0010749798441279225,0.0016124697661918839,0.008420402512597737,0.001611892130595899,0.005464236044428204,0.0010746910263299302,0.0016120365394948952,0.0024782621187388666,0.0008059460652979494,0.010925533932575632,0.0005374899220639613,0.0008062348830959419,0.49332616680103913,0.5771389050703666,0.33333333333333326,1.0,0.5510675366977991,0.0,0,0.0,0.0,0.0,0.0,0.0002687449610319806,0.999731255038968,1.0,0.5,0.0008059460652979494,0.010925533932575632,0.0005374899220639613,0.0008062348830959419,0.008420402512597737,01af042093bf36119811b6e658e7a231,0.24562311172485352
264,99,2.6666666666666665,0.375,0.030303030303030304,0,0.030303030303030304,0.030303030303030304,0.0,0.030303030303030304,0,0.030303030303030304,0.030303030303030304,0.0,0.015151515151515152,0,0.015151515151515152,0.015151515151515152,0.5,0.5773502691896258,0.33333333333333326,1.0,0.5623351446188083,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.015151515151515152,0.36237153766973934,0.007575757575757576,0.022727272727272728,1.0559485647053999,01d142c43f3ce9a8c5ef7a1ecdbb6cba,0.009101152420043945
530383,178836,2.9657507436981367,0.33718275284087157,1.3047248720572005e-05,2.906598296800924,3.770838596795541e-06,0.0061558940092687215,0.46736341448507135,1.3047248720572005e-05,0.20203205976173869,5.591684047484581e-06,1.6775052142453744e-05,0.6365397060073679,1.0663614512595211e-05,2.9437669621299865,3.770838596795541e-06,0.0049435694003989545,0.28302469019418564,1.31131025787996,0.0,1.0,1.0116409148770606,0.19130006098504507,0.18674268015673687,0.0,0.5,0.3767668908987999,0.03572388610249453,0.6666654097204677,0.33333270486023386,0.9999981145807016,0.7961051008133699,9.628197903424615e-06,2.975581078342885,1.8854192983977706e-06,0.004566485540719401,1.2928482538846382,01d494c2afa4960a236bf8412e2bd08a,15.06527328491211
75393,3814,19.7674357629785,0.050588250898624544,0.0015366108370375106,1.11840046606465,7.541933148304574e-06,0.019616568118740196,2.884764607140803,0.0015366108370375106,0.2097229600853132,0.0002332089552238806,0.0018656716417910447,1.3278561194587528,0.00014554645419441182,0.839177292728252,2.2625799444913722e-05,0.0013575479666948231,0.38128767375177414,0.5575934044621744,0.0,1.0,2.0496831752198914,0.024994945021448615,4.859334088290548,0.0,1.0,0.8890085230530788,0.12145878837767336,0.0002488837938940509,0.03482864727887052,0.035077531072764574,0.17316278508507302,0.0002200563022194446,1.0690856510081095,7.541933148304574e-06,0.002722637866537951,2.7195926938263097,0205e0724a8a912dde9ad7dfba2aee0b,7.396813154220581
