c,v,clauses_vars_ratio,vars_clauses_ratio,vcg_var_mean,vcg_var_coeff,vcg_var_min,vcg_var_max,vcg_var_entropy,vcg_clause_mean,vcg_clause_coeff,vcg_clause_min,vcg_clause_max,vcg_clause_entropy,vg_mean,vg_coeff,vg_min,vg_max,pnc_ratio_mean,pnc_ratio_coeff,pnc_ratio_min,pnc_ratio_max,pnc_ratio_entropy,pnv_ratio_mean,pnv_ratio_coeff,pnv_ratio_min,pnv_ratio_max,pnv_ratio_entropy,pnv_ratio_stdev,binary_ratio,ternary_ratio,ternary+,hc_fraction,hc_var_mean,hc_var_coeff,hc_var_min,hc_var_max,hc_var_entropy,unit_props_at_depth_1,unit_props_at_depth_4,unit_props_at_depth_16,unit_props_at_depth_64,unit_props_at_depth_256,mean_depth_to_contradiction_over_vars,estimate_log_number_nodes_over_vars,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_FirstLocalMinStep_Mean,saps_FirstLocalMinStep_CoeffVariance,saps_FirstLocalMinStep_Median,saps_FirstLocalMinStep_Q.10,saps_FirstLocalMinStep_Q.90,saps_BestAvgImprovement_Mean,saps_BestAvgImprovement_CoeffVariance,saps_FirstLocalMinRatio_Mean,saps_FirstLocalMinRatio_CoeffVariance,saps_EstACL_Mean,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_FirstLocalMinStep_Mean,gsat_FirstLocalMinStep_CoeffVariance,gsat_FirstLocalMinStep_Median,gsat_FirstLocalMinStep_Q.10,gsat_FirstLocalMinStep_Q.90,gsat_BestAvgImprovement_Mean,gsat_BestAvgImprovement_CoeffVariance,gsat_FirstLocalMinRatio_Mean,gsat_FirstLocalMinRatio_CoeffVariance,gsat_EstACL_Mean,file_name,satzilla_base_t,satzilla_probe_t
101038,6076,16.629032258064516,0.06013579049466537,0.0003961301049940329,0.9343612420253247,7.917813100021775e-05,0.0014944872226291099,1.3220728569602982,0.0003961301049940329,0.6919643613169646,0.0003291639236339697,0.008064516129032258,0.3271683611058537,0.00035342818958564935,0.7154924912409918,0.00011876719650032661,0.0010194184366278034,0.7868227795482887,0.4997356653801132,0.0,1.0,0.7728795046264516,0.641550486055584,0.4358822352788773,0.0,0.9285714285714286,1.2496578791492676,0.27964045990615816,0.9165858389912707,0.0024248302618816685,0.9190106692531523,0.9194956353055286,0.00030362259105325433,0.7558447833151246,5.9383598250163307e-05,0.0005740414497515786,1.4077436193786828,0.0,0.0,0.0,0.0,0.0,0.12012132041756796,0.2966084010990689,57.7755102041,0.32833227622,2674.16326531,0.0151446062312,2674.0,2635.0,2727.0,4.71506664405,0.24380529195,0.99485933909,0.000915875813271,73191792.1702,143.28358209,1.5482899274,2633.55223881,0.124650251976,2672.0,2630.0,2712.0,5.46915987155,0.203880668622,0.998781784914,0.0116358048542,176585524.228,00a62eb89afbf27e1addf8f5c437da9b,2.5213427543640137,10.291162014007568
229514,58277,3.9383290148772243,0.25391479386878363,3.6876872012166174e-05,1.2876997051083656,3.491559155740996e-06,0.0006913287128367172,2.6371642280921077,3.6876872012166174e-05,0.5242889228682359,1.431864717421498e-05,0.00017182376609057977,0.9918371888230946,3.55731179540695e-05,1.365614622218727,3.491559155740996e-06,0.0006878371536809762,0.2715197875298083,1.3852294963404503,0.0,1.0,1.2775893244437664,0.22216160155077494,0.8903369100966647,0.0,1.0,2.335646069065653,0.19779867386684336,0.6947259998952532,0.20801661982158132,0.9027426197168346,0.7799619420052024,2.5483497383673747e-05,1.0452339020385748,3.491559155740996e-06,0.00034915591557409964,2.4498329382584023,0.0,0.0,5.727458869685992e-05,5.727458869685992e-05,5.727458869685992e-05,0.031841807586019275,0.05188616778454893,5876.0,0.0,19119.0,0.0,19119.0,19119.0,19119.0,2.08809239347,0.0,0.958079035703,0.0,144021884.438,3558.66666667,0.264904231155,19288.6666667,0.00586027376054,19334.0,19160.0,19334.0,0.878277248673,0.622766914932,0.917153576654,0.017102621886,268803766.675,00a981f385cd209d41e1efa1f5f29bac,8.244627475738525,10.732003450393677
42912,14685,2.922165474974464,0.34221196868008946,0.0001586935492285066,1.688311659191232,2.3279634975323588e-05,0.003096191451718037,0.5704351756478007,0.0001586935492285066,0.20206880295292173,6.80133306128001e-05,0.00020403999183840033,0.6369955095270564,0.0001342371333606334,1.9951361189358763,4.6559269950647176e-05,0.0030729118167427136,0.7860523946984511,0.47776263539243985,0.0,1.0,0.7436940014630429,0.18739229231157606,0.23408237466416176,0.0,1.0,0.47392686157839686,0.043865232778054465,0.6666356271533662,0.3333178135766831,0.9999534407300493,0.6770881832572865,9.280662477580031e-05,1.468964461274226,2.3279634975323588e-05,0.001583015178322004,0.5595070998102765,0.00020403999183840033,0.0008161599673536013,0.0010201999591920017,0.0010201999591920017,0.0010201999591920017,0.2138055725588882,0.6630901882268434,207.714285714,3.38064212728,2558.92857143,0.288572551255,2754.5,2640.0,2781.0,0.489968976712,1.30475508843,0.79143216325,0.224350688404,5684810.05936,254.178571429,1.17302935326,2748.32142857,0.0184054294313,2744.0,2695.0,2805.0,0.186996320634,1.52979110182,0.763407856101,0.042527828301,7133803.30793,00b9b467c26540853360491401da61a5,1.2550885677337646,11.050647258758545
3875,249,15.562248995983936,0.06425806451612903,0.0018857119963514785,1.8849451027551267,0.0,0.02864101315148563,1.4513610193435835,0.0018857119963514787,0.34640070280915214,0.0006184291898577613,0.008658008658008658,0.6682035689558061,0.007047203557083054,0.7455357498172532,9.74184120798831e-05,0.029128105211885046,0.4939911898460364,0.6490688950933163,0.0,1.0,0.9945708192506792,0.23511625634364575,1.513719940637671,0.0,1.0,1.291947395272801,0.35590016559545484,0.10910862152946907,0.8355577204091573,0.9446663419386264,0.5218704335119337,0.0009168898042323691,2.1342554639025946,0.0,0.014417924987822699,1.7537070953754856,0.010513296227581941,0.017316017316017316,0.07421150278293136,0.07421150278293136,0.07421150278293136,0.05943146019847841,0.14581374859588012,12.7545239969,2.91651974832,163.405979544,0.0627885555502,163.0,152.0,175.0,3.19015497741,0.4271747494,0.971219833229,0.0291163700441,5422.15586832,43.0946691176,0.158653101355,163.643841912,0.0618207452082,164.0,152.0,176.0,4.6910039865,0.475813449098,0.994725802259,0.00554381735054,7717.27266088,00be590675417eba2bb2585790ac392d,0.3109261989593506,9.13569951057434
774,162,4.777777777777778,0.20930232558139536,0.02079943854276326,0.5333300890193267,0.006459948320413436,0.06459948320413436,1.8765135709234504,0.02079943854276326,0.15689591830453728,0.012345679012345678,0.024691358024691357,0.7686423410912894,0.009873353111940536,0.5699473219395993,0.00516795865633075,0.04780361757105943,0.43195521102497847,0.758231059593675,0.0,1.0,1.2912222701753753,0.004938271604938271,5.0990195135927845,0.0,0.19999999999999996,0.22446329851517965,0.025180343277001402,0.023255813953488372,0.5839793281653747,0.6072351421188631,0.41214470284237725,0.00815867547133697,0.5887128729055823,0.0012919896640826874,0.03617571059431524,2.473272476759371,0.0,0.0,0.024691358024691357,0.024691358024691357,0.024691358024691357,0.4816300009282466,0.9434484762328343,5.0325,0.436766607674,32.5885,0.114679724993,33.0,28.0,37.0,1.0825333258,0.215774900796,0.847809757388,0.0581848850606,1937.67016187,6.958,0.363001157345,32.6291,0.114681142414,33.0,28.0,37.0,1.17273030208,0.228222917564,0.87079111116,0.0576304410795,3043.19176592,00d239e486137a4f7264adb4fb57d5ae,0.023404359817504883,6.669988632202148
672,280,2.4,0.4166666666666667,0.008928571428571428,0,0.008928571428571428,0.008928571428571428,0.0,0.008928571428571428,0.447213595499958,0.007142857142857143,0.017857142857142856,0.45056120886630463,0.017857142857142856,0,0.017857142857142856,0.017857142857142856,0.4785714285714286,0.9811848424012906,0.0,1.0,1.1165693317176673,0.3333333333333333,1.6652920533719444e-16,0.33333333333333326,0.33333333333333337,0.0,5.550973511239814e-17,0.8333333333333334,0.0,0.8333333333333334,0.6607142857142857,0.00507015306122449,0.3417319388970146,0.0,0.008928571428571428,1.3775124450464409,0.0,0.02857142857142857,0.12857142857142856,0.4785714285714286,0.4785714285714286,0.659051254089422,0.8122362585970353,9.325,0.197729930363,72.3496,0.104512645562,72.0,63.0,82.0,1.02979028452,0.191493788051,0.928244303283,0.0245617907958,13655.1695053,8.9447,0.244347661379,72.1852,0.104383316187,72.0,63.0,82.0,0.967962393042,0.219520771442,0.925653252203,0.0263689474282,22455.1493592,00ec2992d59f85705eb8e1f4f1e01b3d,0.021676063537597656,7.8644561767578125
16661,5600,2.9751785714285712,0.33611427885481066,0.00041939259348178383,0.3289209295406051,0.00024008162775343615,0.0019206530220274892,1.350624042643377,0.00041939259348178383,0.30123575490025867,0.00035714285714285714,0.0125,0.6446044139506714,0.0004051163109743027,1.1202181983977566,0.00018006122081507713,0.004261448892623492,0.4965705482721268,0.8833125852329229,0.0,1.0,1.0819907818418506,0.15438117204923926,0.27588775224777756,0.0,0.19999999999999996,1.3300461299359445,0.04259187454604204,0.6554228437668808,0.3445171358261809,0.9999399795930617,0.6640657823660044,0.0002682912190144649,0.3717446949723185,6.002040693835904e-05,0.001200408138767181,1.8013699947881845,0.09964285714285714,0.19892857142857143,0.7351785714285715,0.7351785714285715,0.7351785714285715,0.45679166666666665,0.7453737695374582,62.3247863248,0.509851433824,1432.25641026,0.0193848950399,1433.0,1392.0,1467.0,0.484872425474,0.223143156437,0.807718762746,0.0112790886562,2350255.76861,203.650537634,0.0811690342664,1424.34946237,0.0196426592543,1425.0,1388.0,1458.0,0.462827212434,0.162880142781,0.84102404974,0.00856026679286,9481743.26527,00f2eb377986e7decbc863931680a3b2,0.5060186386108398,9.716482400894165
108080,784,137.85714285714286,0.007253886010362694,0.0033424315321983716,0.004520756644655921,0.0032846039970392303,0.0033493708364174687,0.6849216809052028,0.0033424315321983716,0.2886848332833825,0.002551020408163265,0.03571428571428571,0.6740270996430109,0.0018666728349370837,0.07511992350050893,0.001461880088823094,0.0019152479644707625,0.5012852032004511,0.769223598896919,0.0,1.0,1.0479324660596838,0.5250664118136761,0.0032074634894195962,0.5195530726256983,0.5294117647058824,0.017780574600977775,0.0016841313454129202,0.39248704663212436,0.6069948186528498,0.9994818652849741,0.590321983715766,0.0018890367490445475,0.24381683602736073,0.001193560325684678,0.0025629163582531456,4.255115793297824,0.0,0.0,0.0,0.0,0.0,0.9030612244897959,0.9201722487416608,23.2675438596,2.98027605201,373.614035088,0.073344066324,375.0,361.0,391.0,43.7848282283,0.0910839146641,0.999779206135,0.0037996076537,669105.132298,21.8603773585,0.134369720556,373.40754717,0.070992144478,374.0,359.0,392.0,46.681349964,0.0609362837602,0.999682400673,0.000253907238923,678458.528316,00f4aca773e5675f35263dcd46b15bde,2.5332958698272705,11.157034158706665
140,34,4.117647058823529,0.24285714285714285,0.09176136363636364,0.022109685537284346,0.09090909090909091,0.09659090909090909,0.42270908780599087,0.09176136363636364,0.22011926684648223,0.025,0.1,0.49854935639675113,0.0625,0,0.0625,0.0625,0.39488636363636365,0.9215094405845694,0.0,1.0,1.0405493005948254,0.2448529411764706,0.10099202234714852,0.17647058823529416,0.2941176470588236,0.5181862130502128,0.02472819370705916,0.11363636363636363,0.0,0.11363636363636363,0.3977272727272727,0.03295454545454545,0.3387393569722156,0.017045454545454544,0.05113636363636364,1.8343719702816237,0.0,0.025,0.025,0.025,0.025,0.20557436832508466,0.44182382854159136,4.9092,0.35694829502,7.8952,0.258522440017,8.0,5.0,11.0,1.11915398651,0.326423678281,0.835505332298,0.186175896389,129.826686461,5.0956,0.36275599441,7.9089,0.260405437387,8.0,5.0,11.0,1.17589654783,0.300566080019,0.847652241146,0.17781696958,141.551417043,00f969737ba4338bd233cd3ed249bd55,0.008062124252319336,4.541786432266235
5063,692,7.316473988439307,0.13667785897689116,0.002704413372461016,1.4540656255048248,0.0015535991714137752,0.016916968755394442,0.36641021922138695,0.002704413372461016,0.9338807577200984,0.001272264631043257,0.08396946564885496,0.03899920384031047,0.008057895617638028,0.6963941819125841,0.006387018815812187,0.02779216295529087,0.5026965669119994,0.9945847517416361,0.0,1.0,0.6946805439010006,0.7133387990598364,0.29837635425383313,0.0,0.7777777777777778,0.3414171840100946,0.21284343021128163,0.9943034697048162,0.0,0.9943034697048162,0.9956844467460728,0.0025317912423039298,1.553206463607426,0.001380977041256689,0.016744346625237355,0.36641021922138695,0.0,0.0,0.0,0.21628498727735368,0.21628498727735368,0.7720365836093908,0.8002270283736475,6.30733229329,0.31162661948,358.854914197,0.0388386412474,359.0,341.0,377.0,3.16446994302,0.112335538495,0.991474232638,0.00241536950235,440164.653262,7.12635869565,0.904404205507,358.209918478,0.0463116578449,359.0,341.0,376.0,3.17023503925,0.112892244263,0.992153244306,0.00623395828662,534949.384307,0107f34364dfff8ab062193b2c71b4de,0.17703557014465332,10.4073805809021
480,114,4.2105263157894735,0.2375,0.031104651162790698,0.013579124434706172,0.031007751937984496,0.03294573643410853,0.1985152433458726,0.031104651162790698,0.1891096599473668,0.008333333333333333,0.03333333333333333,0.4213535817748596,0.02131782945736434,0,0.02131782945736434,0.02131782945736434,0.3856589147286822,0.9533578497166864,0.0,1.0,1.0415358716549825,0.2482843137254902,0.05832644125063154,0.17647058823529416,0.2941176470588235,0.23034095176061326,0.014481540437963175,0.11627906976744186,0.0,0.11627906976744186,0.35271317829457366,0.009980620155038759,0.37152047179236225,0.003875968992248062,0.01937984496124031,2.015097526487435,0.008333333333333333,0.025,0.025,0.025,0.025,0.14932214145609785,0.4141638586106528,7.4274,0.417796578734,20.8652,0.1575783403,21.0,17.0,25.0,0.752565544885,0.302831004942,0.770347234392,0.126790352706,829.207975903,9.7271,0.304663795311,20.9585,0.156732737164,21.0,17.0,25.0,0.867467455937,0.299468764729,0.819651696932,0.113606748125,1100.33245208,010c9d7a6e9e6cac63f110915d9dd56e,0.017496109008789062,5.848785877227783
408116,87653,4.656041436117418,0.21477472091268168,3.0917685967449166e-05,1.6021336729043494,2.437252923484882e-06,0.0002388507865015184,2.334874492848267,3.0917685967449166e-05,0.2328047418544291,1.1256317608257635e-05,0.0004840216571550783,0.691469142544143,4.3964104243852416e-05,1.5710842253944242,4.874505846969764e-06,0.00035340167390530785,0.3718671144712705,0.7449159889937743,0.0,1.0,0.8920288788048738,0.31451881833460926,1.025190865438106,0.0,1.0,2.074651484965002,0.3224418195650285,0.2802353411422917,0.7017899185470073,0.982025259689299,0.9610697590531759,2.9418116580156605e-05,1.636874982208444,0.0,0.00023641353357803352,2.5058059980871814,0.0,0.0,0.016816938506736906,0.016816938506736906,0.016816938506736906,0.023680478168371998,0.058645414739022274,11879.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02766085388,0.0,1.22168931024,0.0,49605389.5846,1902.0,0.521965258037,20206.5,0.00682383501999,20206.5,20109.0,20109.0,1.17234112092,0.649129532232,0.954862389857,0.0167079841666,56570673.4812,01135f7a79d555bd0406f00fac22cbe2,11.893825769424438,13.817787647247314
